model_id,gpu_name,dtype,cache_mode,batch_size,seq_len,max_new_tokens,status,error,latency_ms,tokens_per_sec,generated_tokens_total,theoretical_kv_bytes,actual_prefill_kv_bytes,kv_actual_over_theory,prefill_status,prefill_error,base_allocated_bytes,peak_allocated_bytes,peak_delta_bytes,peak_reserved_bytes,free_before_bytes,free_after_bytes,total_vram_bytes,telemetry_samples,gpu_util_mean_pct,gpu_util_max_pct,memory_util_mean_pct,memory_util_max_pct,power_draw_mean_w,power_draw_max_w,quantized_nbits,quantized_backend,num_layers,num_attention_heads,num_key_value_heads,head_dim
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,512,64,ok,,3265.1176969957305,19.601131089052956,64,14680064,14680064,1.0,ok,,3121901568,3162061824,40160256,3365928960,4499308544,4455268352,8073838592,17,97.88235294117646,100.0,46.411764705882355,47.0,139.79352941176472,147.62,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,1024,64,ok,,6063.465879000432,10.555019402624305,64,29360128,29360128,1.0,ok,,3121901568,3195531264,73629696,3445620736,4499308544,4375576576,8073838592,30,98.3,99.0,42.06666666666667,47.0,143.3716666666667,147.32,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,2048,64,ok,,11997.627463999379,5.334388002298061,64,58720256,58720256,1.0,ok,,3121901568,3263746048,141844480,3613392896,4499308544,4207804416,8073838592,57,99.2280701754386,100.0,36.666666666666664,38.0,144.32631578947377,147.68,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,4096,64,ok,,25375.64154100255,2.5221037228393737,64,117440512,117440512,1.0,ok,,3121901568,3404620288,282718720,3871342592,4499308544,3949854720,8073838592,117,99.64957264957265,100.0,35.53846153846154,37.0,144.7219658119657,147.37,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,8192,64,ok,,56208.58085699729,1.1386161867851672,64,234881024,234881024,1.0,ok,,3121901568,3675939328,554037760,4431282176,4499308544,3389915136,8073838592,255,99.90196078431373,100.0,47.501960784313724,49.0,144.93725490196078,145.46,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,512,64,ok,,6168.962478994217,20.749032018892912,128,29360128,29360128,1.0,ok,,3121901568,3203271168,81369600,3443523584,4499308544,4377673728,8073838592,30,98.6,100.0,42.7,48.0,143.37333333333333,146.47,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,1024,64,ok,,11907.256402002531,10.749747521895413,128,58720256,58720256,1.0,ok,,3121901568,3273058816,151157248,3613392896,4499308544,4207804416,8073838592,56,99.01785714285714,100.0,37.482142857142854,41.0,144.31678571428571,146.16,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,2048,64,ok,,24438.559230002284,5.237624640443586,128,117440512,117440512,1.0,ok,,3121901568,3408333312,286431744,4104126464,4499308544,3717070848,8073838592,112,99.32142857142857,100.0,36.92857142857143,38.0,144.6983035714285,147.82,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,4096,64,ok,,51841.106847001356,2.4690830845445944,128,234881024,234881024,1.0,ok,,3121901568,3679684096,557782528,4884267008,4499308544,2936930304,8073838592,235,99.67234042553191,100.0,51.680851063829785,53.0,144.92523404255326,145.26,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.62 GiB is free. Including non-PyTorch memory, this process has 3.80 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 280.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,469762048,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.62 GiB is free. Including non-PyTorch memory, this process has 3.80 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 280.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4678316032,1556414464,5213519872,nan,3884843008,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,512,64,ok,,12064.036335999845,21.220095237617933,256,58720256,58720256,1.0,ok,,3121901568,3282736640,160835072,3739222016,4499308544,4081975296,8073838592,57,98.56140350877193,100.0,37.89473684210526,45.0,144.57298245614035,148.22,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,1024,64,ok,,24230.687922994548,10.565114816945002,256,117440512,117440512,1.0,ok,,3121901568,3417851392,295949824,4343201792,4499308544,3477995520,8073838592,111,99.5945945945946,100.0,38.16216216216216,39.0,144.71936936936933,147.77,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,2048,64,ok,,49841.47962299903,5.1362841138823345,256,234881024,234881024,1.0,ok,,3121901568,3689266688,567365120,5343543296,4499308544,2477654016,8073838592,226,99.86283185840708,100.0,54.13716814159292,55.0,144.917389380531,145.26,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,4096,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,469762048,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4676186112,1554284544,5343543296,nan,3855482880,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.97 GiB is free. Including non-PyTorch memory, this process has 4.45 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 448.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,939524096,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.97 GiB is free. Including non-PyTorch memory, this process has 4.45 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 448.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6230470656,3108569088,7182745600,nan,3188588544,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,512,64,ok,,24666.005799997947,20.75731288444125,512,117440512,117440512,1.0,ok,,3121901568,3439793664,317892096,4840226816,4499308544,2980970496,8073838592,113,99.75221238938053,100.0,39.29203539823009,41.0,144.78964601769906,147.84,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,1024,64,ok,,49363.34721700405,10.372068120689208,512,234881024,234881024,1.0,ok,,3121901568,3711524352,589622784,6280970240,4499308544,1540227072,8073838592,224,99.625,100.0,55.348214285714285,57.0,144.9404464285715,147.74,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,2048,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,469762048,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4675121152,1553219584,6280970240,nan,3855482880,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,4096,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,939524096,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,6578765824,nan,3209560064,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",nan,nan,0,1879048192,nan,nan,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,7501512704,nan,743309312,8073838592,0,nan,nan,nan,nan,nan,nan,,,28,12,2,128
