model_id,gpu_name,dtype,cache_mode,batch_size,seq_len,max_new_tokens,status,error,latency_ms,tokens_per_sec,generated_tokens_total,theoretical_kv_bytes,actual_prefill_kv_bytes,kv_actual_over_theory,prefill_status,prefill_error,base_allocated_bytes,peak_allocated_bytes,peak_delta_bytes,peak_reserved_bytes,free_before_bytes,free_after_bytes,total_vram_bytes,telemetry_samples,gpu_util_mean_pct,gpu_util_max_pct,memory_util_mean_pct,memory_util_max_pct,power_draw_mean_w,power_draw_max_w,quantized_nbits,quantized_backend,num_layers,num_attention_heads,num_key_value_heads,head_dim,source_csv,source_label,gpu_label,peak_delta_gib,peak_allocated_gib
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,quantized,8,2048,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,469762048,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4675121152,1553219584,4951375872,,3855482880,8073838592,0.0,,,,,,,4.0,hqq,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,1.4465484619140625,4.354045867919922
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,quantized,8,4096,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,939524096,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,6578765824,,3209560064,8073838592,0.0,,,,,,,4.0,hqq,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,2.893096923828125,5.800594329833984
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,quantized,8,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,1879048192,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,7501512704,,743309312,8073838592,0.0,,,,,,,4.0,hqq,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,2.893096923828125,5.800594329833984
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,512,64,ok,,3265.1176969957305,19.60113108905296,64,14680064,14680064.0,1.0,ok,,3121901568,3162061824,40160256,3365928960,4499308544.0,4455268352,8073838592,17.0,97.88235294117646,100.0,46.41176470588236,47.0,139.79352941176472,147.62,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.03740215301513672,2.944899559020996
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,1024,64,ok,,6063.465879000432,10.555019402624303,64,29360128,29360128.0,1.0,ok,,3121901568,3195531264,73629696,3445620736,4499308544.0,4375576576,8073838592,30.0,98.3,99.0,42.06666666666667,47.0,143.3716666666667,147.32,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.068572998046875,2.9760704040527344
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,2048,64,ok,,11997.62746399938,5.334388002298061,64,58720256,58720256.0,1.0,ok,,3121901568,3263746048,141844480,3613392896,4499308544.0,4207804416,8073838592,57.0,99.2280701754386,100.0,36.66666666666666,38.0,144.32631578947377,147.68,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.13210296630859375,3.039600372314453
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,4096,64,ok,,25375.64154100255,2.5221037228393737,64,117440512,117440512.0,1.0,ok,,3121901568,3404620288,282718720,3871342592,4499308544.0,3949854720,8073838592,117.0,99.64957264957263,100.0,35.53846153846154,37.0,144.7219658119657,147.37,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.2633023262023926,3.170799732208252
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,1,8192,64,ok,,56208.58085699729,1.1386161867851672,64,234881024,234881024.0,1.0,ok,,3121901568,3675939328,554037760,4431282176,4499308544.0,3389915136,8073838592,255.0,99.90196078431372,100.0,47.50196078431373,49.0,144.93725490196078,145.46,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.5159878730773926,3.423485279083252
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,512,64,ok,,6168.962478994217,20.749032018892912,128,29360128,29360128.0,1.0,ok,,3121901568,3203271168,81369600,3443523584,4499308544.0,4377673728,8073838592,30.0,98.6,100.0,42.7,48.0,143.3733333333333,146.47,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.07578134536743164,2.983278751373291
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,1024,64,ok,,11907.256402002531,10.749747521895411,128,58720256,58720256.0,1.0,ok,,3121901568,3273058816,151157248,3613392896,4499308544.0,4207804416,8073838592,56.0,99.01785714285714,100.0,37.48214285714285,41.0,144.31678571428571,146.16,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.1407761573791504,3.0482735633850098
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,2048,64,ok,,24438.559230002284,5.237624640443586,128,117440512,117440512.0,1.0,ok,,3121901568,3408333312,286431744,4104126464,4499308544.0,3717070848,8073838592,112.0,99.32142857142856,100.0,36.92857142857143,38.0,144.6983035714285,147.82,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.26676034927368164,3.174257755279541
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,4096,64,ok,,51841.10684700136,2.4690830845445944,128,234881024,234881024.0,1.0,ok,,3121901568,3679684096,557782528,4884267008,4499308544.0,2936930304,8073838592,235.0,99.67234042553191,100.0,51.680851063829785,53.0,144.92523404255326,145.26,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.5194754600524902,3.4269728660583496
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,2,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.62 GiB is free. Including non-PyTorch memory, this process has 3.80 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 280.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,469762048,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.62 GiB is free. Including non-PyTorch memory, this process has 3.80 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 280.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4678316032,1556414464,5213519872,,3884843008,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,1.44952392578125,4.357021331787109
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,512,64,ok,,12064.036335999845,21.220095237617933,256,58720256,58720256.0,1.0,ok,,3121901568,3282736640,160835072,3739222016,4499308544.0,4081975296,8073838592,57.0,98.56140350877192,100.0,37.89473684210526,45.0,144.57298245614035,148.22,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.14978933334350586,3.0572867393493652
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,1024,64,ok,,24230.687922994548,10.565114816945002,256,117440512,117440512.0,1.0,ok,,3121901568,3417851392,295949824,4343201792,4499308544.0,3477995520,8073838592,111.0,99.5945945945946,100.0,38.16216216216216,39.0,144.71936936936933,147.77,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.27562475204467773,3.183122158050537
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,2048,64,ok,,49841.47962299903,5.136284113882335,256,234881024,234881024.0,1.0,ok,,3121901568,3689266688,567365120,5343543296,4499308544.0,2477654016,8073838592,226.0,99.86283185840708,100.0,54.13716814159292,55.0,144.917389380531,145.26,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.5283999443054199,3.4358973503112793
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,4096,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,469762048,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4676186112,1554284544,5343543296,,3855482880,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,1.447540283203125,4.355037689208984
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,4,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.97 GiB is free. Including non-PyTorch memory, this process has 4.45 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 448.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,939524096,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.97 GiB is free. Including non-PyTorch memory, this process has 4.45 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 448.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6230470656,3108569088,7182745600,,3188588544,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,2.89508056640625,5.802577972412109
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,512,64,ok,,24666.005799997947,20.75731288444125,512,117440512,117440512.0,1.0,ok,,3121901568,3439793664,317892096,4840226816,4499308544.0,2980970496,8073838592,113.0,99.75221238938052,100.0,39.29203539823009,41.0,144.78964601769906,147.84,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.29606008529663086,3.2035574913024902
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,1024,64,ok,,49363.34721700405,10.372068120689208,512,234881024,234881024.0,1.0,ok,,3121901568,3711524352,589622784,6280970240,4499308544.0,1540227072,8073838592,224.0,99.625,100.0,55.348214285714285,57.0,144.9404464285715,147.74,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,0.5491290092468262,3.4566264152526855
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,2048,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,469762048,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.64 GiB. GPU 0 has a total capacity of 7.52 GiB of which 3.59 GiB is free. Including non-PyTorch memory, this process has 3.83 GiB memory in use. Of the allocated memory 3.39 GiB is allocated by PyTorch, and 308.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,4675121152,1553219584,6280970240,,3855482880,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,1.4465484619140625,4.354045867919922
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,4096,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,939524096,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 9.27 GiB. GPU 0 has a total capacity of 7.52 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 4.43 GiB memory in use. Of the allocated memory 3.88 GiB is allocated by PyTorch, and 428.22 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,6578765824,,3209560064,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,2.893096923828125,5.800594329833984
/home/ssu/models/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060,fp16,no_cache,8,8192,64,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",,,0,1879048192,,,oom,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.09 GiB. GPU 0 has a total capacity of 7.52 GiB of which 708.88 MiB is free. Including non-PyTorch memory, this process has 6.73 GiB memory in use. Of the allocated memory 5.72 GiB is allocated by PyTorch, and 887.66 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",3121901568,6228340736,3106439168,7501512704,,743309312,8073838592,0.0,,,,,,,,,28,12,2,128,results/results_5060_qwen25_1p5b_arch.csv,rtx5060_arch,RTX 5060,2.893096923828125,5.800594329833984
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,1,512,64,ok,,541.0955609986559,118.27855301913849,64,14680064,14680064.0,1.0,,,3088347136,3147741696,59394560,3355443200,12576292864.0,12532252672,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.055315494537353516,2.931562900543213
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,1,1024,64,ok,,550.4637990088668,116.26559296948264,64,29360128,29360128.0,1.0,,,3097915392,3196516864,98601472,3430940672,12576292864.0,12456755200,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.09182977676391602,2.9769883155822754
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,1,2048,64,ok,,582.6635359990178,109.84040710607964,64,58720256,58720256.0,1.0,,,3097915392,3296164352,198248960,3529506816,12576292864.0,12358189056,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.18463373184204102,3.0697922706604004
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,1,4096,64,ok,,667.8046259912662,95.83641309013188,64,117440512,117440512.0,1.0,,,3097915392,3488119296,390203904,3705667584,12576292864.0,12182028288,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.363405704498291,3.2485642433166504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,1,8192,64,ok,,858.4614910068922,74.5519754473019,64,234881024,234881024.0,1.0,,,3097915392,3878320640,780405248,4120903680,12576292864.0,11766792192,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.726809024810791,3.6119675636291504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,2,512,64,ok,,577.6729849894764,221.57864973092316,128,29360128,29360128.0,1.0,,,3097915392,3196516864,98601472,3428843520,12576292864.0,12458852352,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.09182977676391602,2.9769883155822754
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,2,1024,64,ok,,611.2154400034342,209.41879347694623,128,58720256,58720256.0,1.0,,,3097915392,3296164352,198248960,3529506816,12576292864.0,12358189056,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.18463373184204102,3.0697922706604004
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,2,2048,64,ok,,695.4400749964407,184.0561172731599,128,117440512,117440512.0,1.0,,,3097915392,3488119296,390203904,3705667584,12576292864.0,12182028288,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.363405704498291,3.2485642433166504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,2,4096,64,ok,,878.9788659923943,145.6235240144074,128,234881024,234881024.0,1.0,,,3097915392,3878320640,780405248,4120903680,12576292864.0,11766792192,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.726809024810791,3.6119675636291504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,2,8192,64,ok,,1287.9963259911165,99.3791654657894,128,469762048,469762048.0,1.0,,,3097915392,4658723328,1560807936,4930404352,12576292864.0,10957291520,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,1.453615665435791,4.33877420425415
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,4,512,64,ok,,626.5892020019237,408.5611421040959,256,58720256,58720256.0,1.0,,,3097915392,3296164352,198248960,3529506816,12576292864.0,12358189056,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.18463373184204102,3.0697922706604004
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,4,1024,64,ok,,699.7469430061756,365.84654289478,256,117440512,117440512.0,1.0,,,3097915392,3488119296,390203904,3705667584,12576292864.0,12182028288,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.363405704498291,3.2485642433166504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,4,2048,64,ok,,878.9898809918668,291.24339828704893,256,234881024,234881024.0,1.0,,,3097915392,3878320640,780405248,4120903680,12576292864.0,11766792192,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.726809024810791,3.6119675636291504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,4,4096,64,ok,,1252.1390420006355,204.4501380541332,256,469762048,469762048.0,1.0,,,3097915392,4658723328,1560807936,4930404352,12576292864.0,10957291520,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,1.453615665435791,4.33877420425415
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,4,8192,64,ok,,2048.6911600019084,124.95782917312025,256,939524096,939524096.0,1.0,,,3097915392,6219528704,3121613312,7119831040,12576292864.0,8767864832,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,2.907228946685791,5.79238748550415
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,8,512,64,ok,,691.2832589878235,740.651525034282,512,117440512,117440512.0,1.0,,,3097915392,3488119296,390203904,3705667584,12576292864.0,12182028288,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.363405704498291,3.2485642433166504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,8,1024,64,ok,,853.0097250040853,600.2276234277961,512,234881024,234881024.0,1.0,,,3097915392,3878320640,780405248,4120903680,12576292864.0,11766792192,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,0.726809024810791,3.6119675636291504
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5080,fp16,dynamic,8,2048,64,ok,,1201.3292759947944,426.1945581705932,512,469762048,469762048.0,1.0,,,3097915392,4658723328,1560807936,4930404352,12576292864.0,10957291520,16600596480,,,,,,,,,,28,12,2,128,results/results_5080_qwen25_1p5b.csv,rtx5080_existing,RTX 5080,1.453615665435791,4.33877420425415
